



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
20837;"Escuela de Música Serra";"";"";"";"Bus: 25, 121";"  Enseñanza artística grado elemental    Flauta travesera  Piano  Violín  Acordeón  Clarinete  Saxofón  Trompa  Viola  Violoncello  Percusión  Oboe    Modalidad:  presencial ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d5e7d448b51c010VgnVCM2000000c205a0aRCRD";"ESCALONA";"CALLE";"V";"61";"";"";"";"";"MADRID";"MADRID";"28024";"ALUCHE";"LATINA";"435463";"4472233";"40.39633105057808";"-3.7617667677408266";"915 186 414 / 670 663 116";"";"musicalserra@hotmail.com";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
20841;"Escuela de Música Sigfredo";"";"";"";" Metro: O' Donnell (línea 6)  Bus: 2, 12, 30, 56, 71, 143  ";"  Enseñanza artística grado elemental    Flauta travesera  Guitarra  Piano  Viola  Violín  Violoncello  Saxofón    Modalidad:  presencial ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=027e7d448b51c010VgnVCM2000000c205a0aRCRD";"PORVENIR";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28028";"FUENTE DEL BERRO";"SALAMANCA";"443618";"4475284";"40.42440931975084";"-3.665938159675621";"917 254 334";"";"sigfredo@academiasigfredo.com";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6715;"Escuela de Música Soto Mesa";"";"";"";" Metro: San Bernardo (líneas 2, 4)  Bus: 21, 147 ";"  Enseñanza artística profesionales:  acordeón - arpa - canto - clarinete - fagot - flauta travesera - contrabajo - flauta de pico - guitarra - oboe - piano - saxofón - trompa - trompeta  - violín  - violoncello - viola - percusión - Instrumentos de cuerda pulsada del renacimiento y el Barroco    Modalidad:  presencial ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c7ca4ea6871c010VgnVCM1000000b205a0aRCRD";"SANTA CRUZ DE MARCENADO";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"440159";"4475804";"40.42884258313141";"-3.7067720839277323";"915 934 855";"914 470 411";"secretaria@sotomesa.com";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
4939265;"Escuela de Música Tempo Musical";"";"";"";" Bus: 12 ";"  Enseñanza artística profesional    Canto  Clarinete  Fagot  Flauta travesera  Guitarra  Oboe  Piano  Violín  Violoncello  Viola  Trompa  Saxofón    Modalidad:  presencial  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8b4e4ceab5c7a110VgnVCM2000000c205a0aRCRD";"RAMON DE AGUINAGA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28028";"FUENTE DEL BERRO";"SALAMANCA";"443930";"4475555";"40.42687175870287";"-3.662284359840255";"913 555 390";"";"jpromeo@ya.com";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
88550;"Escuela de Música Ábaco";"";"";"";"";"  Enseñanza artística grado elemental:    Flauta travesera  Percusión  Piano  Trompeta  Guitarra  Violín  Violoncello  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5924def5ab41c010VgnVCM2000000c205a0aRCRD";"PESETA";"AVENIDA";"V";"8";"";"";"";"";"MADRID";"MADRID";"28054";"CUATRO VIENTOS";"LATINA";"435132";"4469085";"40.367946845898686";"-3.7653457535111357";"";"";"";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6823;"Escuela de Organización Industrial (EOI)";"";"";"  Enseñanzas impartidas:  Masters / MBA ";" Metro: Metropolitano (línea 6)  Bus: 132, C1, C2, F ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fdcca4ea6871c010VgnVCM1000000b205a0aRCRD";"GREGORIO DEL AMO";"AVENIDA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439041";"4477721";"40.44603037617417";"-3.7201356258316993";"913 495 600 (Centralita)";"915 542 394";"contratacion@eoi.es";"/contenido/entidadesYorganismos/CentrosEnseñanzaEspecializada"; 
190276;"Escuela de Tiempo Libre Abancay";" Asociación Juvenil ABANCAY ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Avenida de la Ilustración (línea 7) 
 Bus: 64, 67, 83, 127, 133 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1891f5177659f010VgnVCM2000000c205a0aRCRD";"ISLAS CIES";"CALLE";"V";"22";"Bajo";"C";"";"";"MADRID";"MADRID";"28035";"PEÑA GRANDE";"FUENCARRAL-EL PARDO";"439048";"4481499";"40.48006449963001";"-3.7204166026378216";"912 446 999";"912 446 999";"escuela@abancay.es";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
190389;"Escuela de Tiempo Libre Abbant";" Fundación Abbant ";" Horario: lunes y martes de 10 a 12 horas ";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Ventura Rodríguez (línea 3) 
 Bus: 74 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=68a5033aee3cf010VgnVCM2000000c205a0aRCRD";"QUINTANA";"CALLE";"V";"29";"4º";"Izq.";"";"";"MADRID";"MADRID";"28008";"ARGUELLES";"MONCLOA-ARAVACA";"439107";"4475607";"40.426991442752815";"-3.719154460691207";"911 828 631";"";"escuela-tl@abbant.org";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
39592;"Escuela de Tiempo Libre Acaya";" Acaya Naturaleza y Vida S.L. ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Prosperidad (línea 4) 
 Bus: 9, 72, 73 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5b0c7589f451c010VgnVCM1000000b205a0aRCRD";"CONSTANCIA";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"443116";"4477331";"40.44280641626786";"-3.672050815494901";"914 115 553";"914 130 933";"informacion@acaya.es";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
18595;"Escuela de Tiempo Libre Arci - Nature";" Arci-Nature S. L. ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Puente de Vallecas (línea 1) 
 Bus: 8, 10, 24, 37, 54, 56, 57, 136, 141, 310 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a81f059cb751c010VgnVCM2000000c205a0aRCRD";"LOS MESEJO";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28007";"ADELFAS";"RETIRO";"443273";"4472583";"40.400044673419536";"-3.669775299729909";"914 343 388";"914 348 971";"amplia@arcinature.com, formacion@arcinature.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
4078;"Escuela de Tiempo Libre Asde - Insignia de Madera";"";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Gran Vía (líneas 1 y 5) 
 Bus: 3 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6a0da4ea6871c010VgnVCM1000000b205a0aRCRD";"HORTALEZA";"CALLE";"V";"19";"1º";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440706";"4474995";"40.421603056562894";"-3.7002365929902217";"915 219 158";"915 210 887";"escuela@exploradoresdemadrid.org";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
7727974;"Escuela de Tiempo Libre Auxilia Madrid";"";" De lunes a viernes de 10 a 15 y martes de 18 a 21 horas ";" Formación y preparación de monitores/as y coordinadores/as de ocio y tiempo libre ";" Metro: Vista Alegre (línea 5) 
 Bus: 55 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e52e85fc39a9410VgnVCM2000000c205a0aRCRD";"AVECILLA";"CALLE";"V";"5";"";"";"";"Local bajo";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437628";"4471341";"40.38845175256894";"-3.736169949409396";"914 622 234";"";"auxiliamadrid@gmail.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
5900898;"Escuela de Tiempo Libre Campa";" Campa Ocio y Tiempo Libre S.L. ";"";"";" Metro: Usera (línea 6) 
 Bus: 47, 247 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fcdcc25ab930d210VgnVCM2000000c205a0aRCRD";"AMPARO USERA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28026";"MOSCARDO";"USERA";"440609";"4471273";"40.38806650803617";"-3.7010319876673448";"915 000 850";"915 003 446";"";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
190219;"Escuela de Tiempo Libre Ceam";" Agrupación Deportiva Snow and Sun ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Sierra de Guadalupe (línea 1) 
 Bus: 54, 58, 103, 130, 142, 143 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bdb3c7202677f010VgnVCM2000000c205a0aRCRD";"ARBOLEDA";"CALLE";"V";"14";"";"116";"";"Oficina";"MADRID";"MADRID";"28031";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"446929";"4471018";"40.38618765699434";"-3.6265643121573676";"913 324 009 / 667 368 293";"";"ceam@grupocyae.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
18568;"Escuela de Tiempo Libre Censa";" Congregación Salesiana - Inspectoría San Juan Bosco ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Atocha (línea 1), Embajadores (línea 3) 
 Bus: 27, 34, 36, 41, 119 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=757f059cb751c010VgnVCM2000000c205a0aRCRD";"MARQUES DE LA VALDAVIA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28012";"PALOS DE MOGUER";"ARGANZUELA";"441046";"4473297";"40.406321835178936";"-3.6960712522158685";"915 306 284";"915 288 739";"censa@escuela-censa.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
190387;"Escuela de Tiempo Libre Ceyfe - La Salle";" Instituto Hermanos Escuelas Cristianas ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Bus: 161 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6a7cb8c8a659f010VgnVCM1000000b205a0aRCRD";"LA SALLE";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28023";"VALDEMARIN";"MONCLOA-ARAVACA";"433908";"4479996";"40.466140344839694";"-3.7808852245278297";"917 401 980";"";"ceyfe@lasallecampus.es";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
7727834;"Escuela de Tiempo Libre Cruz Roja de la Juventud";" Cruz Roja Española ";" Lunes a viernes de 10 a 14 horas, y martes a jueves de 16 a 18 horas ";" Formación y preparación de monitores/as y coordinadores/as de ocio y tiempo libre ";" Bus: 108, 118 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bbf4532cd19a9410VgnVCM2000000c205a0aRCRD";"MUGUET";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28044";"BUENAVISTA";"CARABANCHEL";"436728";"4469275";"40.369772316245516";"-3.746567528118317";"913 308 817";"";"escuela28@cruzroja.es";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
7727776;"Escuela de Tiempo Libre Dinama";" Asociación Dinama Formación, Ocio y Servicios Sociales ";" Lunes, jueves y viernes de 10 a 14 horas ";" Formación y preparación de monitores/as y coordinadores/as de ocio y tiempo libre ";" Metro: Plaza de España (Líneas 10 y 3) 
 Bus: 1, 2, 3, 44, 46, 75, 133, 148 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1fba532cd19a9410VgnVCM2000000c205a0aRCRD";"GRAN VIA";"CALLE";"V";"73";"7";"D";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439814";"4475170";"40.42310629505825";"-3.710778923102202";"915 914 954";"";"areatecnica@dinama.org";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
29398;"Escuela de Tiempo Libre Don Bosco";" Congregación Salesiana ";" Horario: miércoles y viernes de 17 a 20 horas., sábados de 10 a 19 horas los meses que hay cursos ";"";" Metro: Francos Rodríguez (línea 7) 
 Bus: 44, 64, 126, 127, 132 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a9f059cb751c010VgnVCM2000000c205a0aRCRD";"MARIA AUXILIADORA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439451";"4479023";"40.457789320837215";"-3.715425578651158";"914 500 472";"914 500 419";"tiempolibre@cesdonbosco.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
18583;"Escuela de Tiempo Libre Ealyr";" Colegio Oficial de Licenciados en Educación Física y en Ciencias de la Actividad Física y del Deporte de la Comunidad de Madrid INEF. Ciudad Universitaria. ";"";"";" Metro: Moncloa 
 Bus: 1 , 16 , 44 , 46 , 61 , 162 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2daf059cb751c010VgnVCM2000000c205a0aRCRD";"CAMINO DE LOS VINATEROS";"CALLE";"V";"108";"2";"C";"";"";"MADRID";"MADRID";"28030";"MARROQUINA";"MORATALAZ";"445216";"4473475";"40.408210696498614";"-3.646957050384044";"619 405 953";"";"escuelaealyr@gmail.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
190236;"Escuela de Tiempo Libre Educadores de Vallecas";" Coordinadora Infantil y Juvenil de Tiempo Libre de Vallecas ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Bus: 310  ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8302f5177659f010VgnVCM2000000c205a0aRCRD";"JAVIER DE MIGUEL";"CALLE";"V";"92";"2";"";"";"Local 5";"MADRID";"MADRID";"28018";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"444377";"4470964";"40.38553437820643";"-3.6566247401373877";"917 788 653";"912 230 416";"educadores.vallecas@asociaciones.org";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
18584;"Escuela de Tiempo Libre Eduma";" Agrupación Deportiva Eduma ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Lista (línea 4) 
 Bus: 1, 26, 61, 74 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bfbf059cb751c010VgnVCM2000000c205a0aRCRD";"ALCANTARA";"CALLE";"V";"34";"Bajo";"H";"";"";"MADRID";"MADRID";"28006";"LISTA";"SALAMANCA";"442968";"4475808";"40.42907631530194";"-3.673658910456142";"914 012 502       
914 023 053";"914 023 053";"info@eduma.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
7727952;"Escuela de Tiempo Libre El Desván";" Apoyo Voluntario Vallecas todo Cultura ";"De lunes a viernes de 10 a 13 y martes y viernes de 16 a 19 horas";" Formación y preparación de monitores/as y coordinadores/as de ocio y tiempo libre ";" Bus: 136, 144, 310 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=be7de85fc39a9410VgnVCM2000000c205a0aRCRD";"LA DILIGENCIA";"CALLE";"V";"19";"";"";"";"Local A";"MADRID";"MADRID";"28018";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"444630";"4470711";"40.383272084826984";"-3.653622144690099";"917 789 320";"";"escuela@desvan.org";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
7727969;"Escuela de Tiempo Libre Enfocamp";" Enfocamp S.L. ";" De lunes a viernes de 10 a 19:30 horas. 
 A partir de las 18 horas la atención al público es en el teléfono 655446185 ";" Formación y preparación de monitores/as y coordinadores/as de ocio y tiempo libre ";" Metro: San Bernardo (líneas 2 y 4) y Arg&uuml;elles (líneas 3, 4 y 6) 
 Bus: 21 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9420e85fc39a9410VgnVCM2000000c205a0aRCRD";"ALBERTO AGUILERA";"CALLE";"V";"26";"2º";"12";"";"";"MADRID";"MADRID";"28015";"ARAPILES";"CHAMBERI";"439884";"4475951";"40.430146959472346";"-3.710027795170064";"915 943 776 / 655 446 185 (desde las 18 horas)";"";"etl@enfocamp.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
29408;"Escuela de Tiempo Libre Escuni";" Escuela Universitaria de Formación del Profesorado ESCUNI ";" De lunes a viernes de 10:30 a 13:30 y de 15:30 a 18:30 horas ";" Formación y preparación de animadores y educadores de tiempo libre ";" Bus: 34, 35 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d4ef059cb751c010VgnVCM2000000c205a0aRCRD";"NUESTRA SEÑORA DE FATIMA";"AVENIDA";"V";"102";"";"";"";"";"MADRID";"MADRID";"28047";"VISTA ALEGRE";"CARABANCHEL";"436539";"4470225";"40.378324958335284";"-3.748888392258296";"914 651 700         
914 651 921";"914 627 974";"tiempolibre@escuni.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
190323;"Escuela de Tiempo Libre Ideotur";" Ideotur S.L. ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Goya (líneas 2 y 4) 
 Bus: 21, 43, 53, 146 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=210cb8c8a659f010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"104";"2º";"A";"";"";"MADRID";"MADRID";"28009";"GOYA";"SALAMANCA";"442905";"4475377";"40.42518931716415";"-3.6743628005576516";"914 311 635";"914 311 635";"escuelaideotur@ideotur.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
4094;"Escuela de Tiempo Libre Intercamp";" Ocio y Tiempo Libre ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Cuatro Caminos (líneas 1, 2 y 6) 
 Bus: 3, 64, 66, 124, 128 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c97da4ea6871c010VgnVCM1000000b205a0aRCRD";"CUATRO CAMINOS";"GLORIETA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"440444";"4477857";"40.44736647802746";"-3.703593496611053";"915 540 945";"915 336 727";"escuela@intercamp.org";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
7727944;"Escuela de Tiempo Libre Isadia";" Isadia Aventura S.L.U. ";" De 9:30 a 13:30 y de 17:30 a 20:30 horas ";" Formación y preparación de monitores/as y coordinadores/as de ocio y tiempo libre ";" Bus: 172, 176 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1efbe85fc39a9410VgnVCM2000000c205a0aRCRD";"SIERRA DE ATAPUERCA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28050";"VALVERDE";"FUENCARRAL-EL PARDO";"443109";"4483742";"40.500559075674154";"-3.672709438638501";"912 438 833";"912 438 833";"info@isadia-aventura.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
5901083;"Escuela de Tiempo Libre Jeímaros";" Asociación Jeímaros ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro:  Alvarado (línea 1), Cuatro Caminos (líneas 1, 2 y 6) 
 Bus:  3, 64, 66, 124, 128 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=70afcce8aa30d210VgnVCM2000000c205a0aRCRD";"ALMANSA";"CALLE";"V";"15";"1º";"D";"";"";"MADRID";"MADRID";"28039";"BELLAS VISTAS";"TETUAN";"440326";"4478004";"40.448673158064935";"-3.7050104350535573";"";"";"";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
18578;"Escuela de Tiempo Libre Jumavi";" Asociación Juventudes Marianas Vicencianas  ";" Horario: de lunes a viernes de 10 a 13 horas ";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Alonos Cano (línea 7) 
 Bus: 5, 12  ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f900059cb751c010VgnVCM2000000c205a0aRCRD";"JOSE ABASCAL";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28003";"ALMAGRO";"CHAMBERI";"440989";"4476825";"40.43809962152969";"-3.697082746930604";"914 453 522";"914 443 019";"jumavimadrid@hotmail.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
5901363;"Escuela de Tiempo Libre Magni";" Asociación de Tiempo Libre Magni ";" De 10 a 14 y de 16 a 20 horas ";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Alto del Arenal (línea 1) 
 Bus:  58, 103, 136, 143 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9cbc49cbec30d210VgnVCM2000000c205a0aRCRD";"RAMIREZ TOME";"CALLE";"V";"2";"Bajo";"";"";"Local";"MADRID";"MADRID";"28038";"PORTAZGO";"PUENTE DE VALLECAS";"444927";"4471444";"40.38989512548262";"-3.6501868309509";"910 171 434 - 620 296 413";"";"hola@magni.es";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
7592895;"Escuela de Tiempo Libre Maravillas La Salle";" Instituto Hermanos de las Escuelas Cristianas ";"";"";" Metro: Nuevos Ministerios (líneas 6, 8 y 10) 
 Bus: 7, 14, 51 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5bdaa4e828c67410VgnVCM1000000b205a0aRCRD";"GUADALQUIVIR";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"441830";"4477781";"40.446771076569846";"-3.6872550860633133";"917 823 500 - 915 617 261";"";"tiempolibre@lasallemaravillas.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
190292;"Escuela de Tiempo Libre Mástil";" Asociación Sociocultural Escuela Mástil ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Almendrales (línea 3) 
 Bus: 78 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=129cb8c8a659f010VgnVCM1000000b205a0aRCRD";"CRISTO DE LEPANTO";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28026";"ALMENDRALES";"USERA";"440596";"4470460";"40.38073256709505";"-3.70112088802071";"658 983 852";"";"info@escuelamastil.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
6337113;"Escuela de Tiempo Libre Mirabilia";"";" De martes a jueves de 10 a 14 horas, y lunes y miércoles de 16 a 19 horas ";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Callao (líneas 3 y 5) 
 Bus: 1, 2, 46, 74, 146, 202 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9660bca7f4ec5310VgnVCM2000000c205a0aRCRD";"GRAN VIA";"CALLE";"V";"46";"11";"C";"";"";"MADRID";"MADRID";"28013";"UNIVERSIDAD";"CENTRO";"440226";"4474875";"40.42047855457809";"-3.7058947722301565";"915 224 902";"";"escuelamirabilia@gmail.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
