PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
6408,Universidad Complutense de Madrid. Centro Universitario Cardenal Cisneros,,,," Metro: Lista (l�nea 4)  Bus: 1, 26, 61, 74 ",  Titulaciones    Grado en Psicolog�a  Grado en Derecho  Grado en Administraci�n y Direcci�n de Empresas ( ADE )  Estudios de postgrado  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ea1cf3216571c010VgnVCM1000000b205a0aRCRD,GENERAL DIAZ PORLIER,CALLE,V,58,,,MADRID,MADRID,28006,LISTA,SALAMANCA,442715,4475984,40.43064439409127,-3.676657274338688,913 096 120 / 914 028 981,,,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
7029862,Universidad Complutense de Madrid. Centro Universitario Villanueva. �rea de Comunicaci�n y de Educaci�n y Psicolog�a,"Las titulaciones de Comunicaci�n, Educaci�n y Psicolog�a se imparten en la sede ubicada en la calle costa Brava n.&ordm; 2. Tanto el edificio como las diferentes instalaciones est�n equipadas con sistemas de acceso adaptados para personas con discapacidades (rampas de acceso y ascensores).",,," Bus: 134, 178, N23. ",  Titulaciones    Grado en Derecho  Grado en ADE  Grado en Periodismo  Grado en Publicidad y  RRPP   Grado en Comunicaci�n Audiovisual   Grado de Maestro en Educaci�n Infantil  Grado de Maestro en Educaci�n Primaria  Grado en Psicolog�a     Dobles Titulaciones    Grado en Derecho + Grado en  ADE    Grado en Periodismo + Grado en Comunicaci�n Audiovisual   Grado en Publicidad y  RRPP  + Grado en Comunicaci�n Audiovisual   Grado en Maestro en Educaci�n Infantil + Grado de Maestro en Educaci�n Primaria  Grado en Educaci�n Infantil / Primaria + Grado en Psicolog�a  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d4d1e0ecb9eaf310VgnVCM1000000b205a0aRCRD,COSTA BRAVA,CALLE,V,2,,,MADRID,MADRID,28034,MIRASIERRA,FUENCARRAL-EL PARDO,440622,4483251,40.495961406303,-3.7020121436304416,917 340 413,917 340 311,infocom@villanueva.edu / infoedu@villanueva.edu,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
122521,Universidad Complutense de Madrid. Centro Universitario Villanueva. �rea de Derecho y Empresa,,,," Metro: Retiro (l�nea 2)  Bus: 1, 2, 9, 15, 19, 20, 28, 51, 52, 74, 146, 202  ",  Titulaciones    Grado en Derecho  Grado en Administraci�n y Direcci�n de Empresas ( ADE )  Grado en ADE + Grado en Derecho  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b4ff8899fc81c010VgnVCM1000000b205a0aRCRD,CLAUDIO COELLO,CALLE,V,11,,,MADRID,MADRID,28001,RECOLETOS,SALAMANCA,441810,4474972,40.42146486648071,-3.687233235117684,915 775 666 ,914 355 660,info@villanueva.edu,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
6407,Universidad Complutense de Madrid. Colegio Universitario de Estudios Financieros (CUNEF),,,," Metro: Metropolitano (l�nea 6)  Bus: 132, F. ",  Titulaciones    Grado en Administraci�n y Direcci�n de Empresas (ADE)   Bilingual Degree in Business Administration (English-Spanish )  Grado en Derecho y Diploma en Estudios Legales de la empresa m�s Master en Derecho Bancario  Doble Grado en Derecho y Administraci�n y Direcci�n de Empresas  Doble Grado en Derecho  &amp;   Business Administration  ( English-Spanish )  Estudios de postgrado  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=004cf3216571c010VgnVCM1000000b205a0aRCRD,LEONARDO PRIETO CASTRO,CALLE,V,2,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439093,4478317,40.451403268388894,-3.719567950188049,914 480 892,,,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
7033949,Universidad Complutense de Madrid. Escuela de Especializaci�n Profesional de Estudios Cooperativos,,,,,,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d670d4ffc5ebf310VgnVCM1000000b205a0aRCRD,HUMERA,CARRETERA,S/N,0,,FACULTAD DE CIENCIAS ECON�MICAS Y EMPRESARIALES. DESPACHO 36. PABELL�N CENTRAL,POZUELO DE ALARC�N,MADRID,28223,,,0,0,,,913 942 429 / 913 942 535 / 913 942 531 / 913 942 539 / 913 942 330 / 913 942 382,,eec@ccee.ucm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
6495,Universidad Complutense de Madrid. Escuela de Especializaci�n Profesional de Medicina de la Educaci�n F�sica y el Deporte,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, 132, G, U ",,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a807b503a71c010VgnVCM1000000b205a0aRCRD,RAM�N Y CAJAL,PLAZA,V,0,5.�,FACULTAD DE MEDICINA. PABELL�N 6,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438524,4477559,40.4445328804645,-3.7262160043788155,913 941 367 ,,,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
6498,Universidad Complutense de Madrid. Escuela de Pr�ctica Jur�dica,,,," Metro: Noviciado (l�nea 2), Plaza de Espa�a (l�nea 3, 10).  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 138, 147, 148, 202,  C2 , M2. ",,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=32c07b503a71c010VgnVCM1000000b205a0aRCRD,AMANIEL,CALLE,V,2,,,MADRID,MADRID,28015,UNIVERSIDAD,CENTRO,439955,4475383,40.42503530088568,-3.7091370642279227,915 216 258  / 915 327 391,915 230 309,epj@epj.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
6501,Universidad Complutense de Madrid. Escuela de Relaciones Laborales,"Escuela de especializaci�n profesional dedicada al desarrollo de actividades de formaci�n, extensi�n universitaria e investigaci�n en el �mbito socioecon�mico y de relaciones laborales.",,," Metro: Noviciado (l�nea 2)  Bus: 1, 2, 44, 46, 74, 75, 133, 147, 148 ",,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c4d07b503a71c010VgnVCM1000000b205a0aRCRD,SAN BERNARDO,CALLE,V,49,,,MADRID,MADRID,28015,UNIVERSIDAD,CENTRO,440092,4475361,40.42484700930803,-3.707520080344636,913 946 625,,ites03@erl.ucm.es/infoerl@ucm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
7727348,Universidad Complutense de Madrid. Escuela Profesional de Hidrolog�a M�dica e Hidroterapia,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, 132, G, U ",,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d18c61b1f8a9410VgnVCM2000000c205a0aRCRD,UNIVERSITARIA,CIUDAD,V,S/N,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438524,4477559,40.4445328804645,-3.7262160043788155,913 941 667,,,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
6492,Universidad Complutense de Madrid. Escuela Profesional de Medicina Legal y Forense,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, 132, G, U  ",,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=afa07b503a71c010VgnVCM1000000b205a0aRCRD,COMPLUTENSE,AVENIDA,V,S/N,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438425,4477462,40.44365172813862,-3.7273738938652237,913 941 574  ,913 941 606,escmedlegal@ucm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios
6369,Universidad Complutense de Madrid. Escuela Universitaria de Magisterio ESCUNI,,,," Bus: 34, 35, 121, 131, 139, N17 ",  Titulaciones:     Grado Maestro Educaci�n Infantil  Grado Maestro Educaci�n Primaria  Curso de Adaptaci�n a Grado  Estudios de postgrado  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=612fc05ef571c010VgnVCM1000000b205a0aRCRD,NUESTRA SE�ORA DE F�TIMA,AVENIDA,V,102,,,MADRID,MADRID,28047,VISTA ALEGRE,CARABANCHEL,436514,4470249,40.37853024498568,-3.7491851721721057,914 651 700 ,914 627 974,info@escuni.com,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias
6320,Universidad Complutense de Madrid. Facultad de Bellas Artes,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 46, 83, 133, 162, U ",  Titulaciones     Bellas Artes  Conservaci�n y Restauraci�n del Patrimonio Cultural   Dise�o   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b268578b9671c010VgnVCM1000000b205a0aRCRD,PINTOR EL GRECO,CALLE,V,2,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,437865,4476982,40.43928597346611,-3.7339297313310533,913 943 553 ,,,/contenido/entidadesYorganismos/Universidades/Facultades
6306,Universidad Complutense de Madrid. Facultad de Ciencias Biol�gicas,,,,"Bus: 82, 132","  Titulaci�n:  Biolog�a, Bioqu�mica y Estudios de Postgrado. ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4578578b9671c010VgnVCM1000000b205a0aRCRD,JOS� ANTONIO NOVAIS,CALLE,V,12,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438502,4478001,40.44851295451713,-3.7265182799879306,913 945 066  ,,,/contenido/entidadesYorganismos/Universidades/Facultades
6385,Universidad Complutense de Madrid. Facultad de Ciencias de la Documentaci�n,,,," Metro: Alonso Cano (l�nea 7), Canal (l�nea 2, 7).  Bus: 3, 12, 37, 149, N23. ",  Titulaciones    Informaci�n y Documentaci�n  Musicolog�a   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e508578b9671c010VgnVCM1000000b205a0aRCRD,SANT�SIMA TRINIDAD,CALLE,V,37,,,MADRID,MADRID,28010,TRAFALGAR,CHAMBERI,440606,4476836,40.4381713973253,-3.7015993259151054,913 946 662 ,,inf@ccdoc.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias
6319,Universidad Complutense de Madrid. Facultad de Ciencias de la Informaci�n,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, 132, G, I, U  ",  Titulaciones      Comunicaci�n Audiovisual  Periodismo  Publicidad y Relaciones P�blicas  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d788578b9671c010VgnVCM1000000b205a0aRCRD,COMPLUTENSE,AVENIDA,V,S/N,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438425,4477462,40.44365172813862,-3.7273738938652237,913 942 166 ,,,/contenido/entidadesYorganismos/Universidades/Facultades
6318,Universidad Complutense de Madrid. Facultad de Ciencias Econ�micas y Empresariales,,,,Metro Ligero L�nea 2: Campus de Somosaguas,"  Titulaciones      Administraci�n y Direcci�n de Empresas (ofrece un grupo en ingl�s)  Derecho - Administraci�n y Direcci�n de Empresas   Econom�a - Matem�ticas y Estad�stica  Econom�a (ofrece un grupo en ingl�s)  Finanzas, Banca y Seguros  ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6a98578b9671c010VgnVCM1000000b205a0aRCRD,HUMERA,CARRETERA,S/N,0,,CAMPUS DE SOMOSAGUAS,POZUELO DE ALARCON,MADRID,28223,,,0,0,,,913 942 999,,informacion@ccee.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades
6307,Universidad Complutense de Madrid. Facultad de Ciencias F�sicas,,,," Bus: 82, 132, F, G, U ",  Titulaciones     F�sica  Ingenier�a de Materiales  Ingenier�a Electr�nica de Comunicaciones  Matem�ticas - F�sica  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fca8578b9671c010VgnVCM1000000b205a0aRCRD,CIENCIAS,PLAZA,V,1,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438540,4478268,40.45093008868164,-3.7260843872268063,913 944 444,,infofisicas@ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades
6305,Universidad Complutense de Madrid. Facultad de Ciencias Geol�gicas,,,," Metro: Metropolitano (l�nea 6)  Bus: 82, 132, G, U.  ",  Titulaciones      Geolog�a  Ingenier�a Geol�gica  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8fb8578b9671c010VgnVCM1000000b205a0aRCRD,JOSE ANTONIO NOVAIS,CALLE,V,12,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438570,4478010,40.448599066708404,-3.725717316611818,913 944 826,,infoweb@geo.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades
6313,Universidad Complutense de Madrid. Facultad de Ciencias Matem�ticas,,,," Metro: Ciudad Universitaria (l�nea 6).  Bus: 82, 132, F, G, U. ",  Titulaciones     Econom�a - Matem�ticas y Estad�stica   Ingenier�a Inform�tica - Matem�ticas  Ingenier�a Matem�tica  Matem�ticas  Matem�ticas - F�sica   Matem�ticas y Estad�stica  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12d8578b9671c010VgnVCM1000000b205a0aRCRD,CIENCIAS,PLAZA,V,3,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438528,4478102,40.44942472705852,-3.7262214898219117,913 944 616 ,,,/contenido/entidadesYorganismos/Universidades/Facultades
6317,Universidad Complutense de Madrid. Facultad de Ciencias Pol�ticas y Sociolog�a,,,,Metro Ligero L�nea 2 ( ML2 ): Campus de Somosaguas.,  Titulaciones     Antropolog�a Social y Cultural  Ciencias Pol�ticas  Ciencias Sociales y Jur�dicas  Ciencias Pol�ticas - Filosof�a  Derecho - Ciencias Pol�ticas   Gesti�n y Administraci�n P�blica  Relaciones Internacionales  Sociolog�a  Sociolog�a - Relaciones Internacionales y Experto en Desarrollo  Terapia Ocupacional  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4e8578b9671c010VgnVCM1000000b205a0aRCRD,HUMERA,CARRETERA,S/N,0,,CAMPUS DE SOMOSAGUAS,POZUELO DE ALARC�N,MADRID,28223,,,0,0,,,913 942 955 / 913 942 954 / 913 942 652,,,/contenido/entidadesYorganismos/Universidades/Facultades
6308,Universidad Complutense de Madrid. Facultad de Ciencias Qu�micas,,,," Bus: 82, 132, F, G, U ",  Titulaciones     Qu�mica  Ingenier�a Qu�mica  Bioqu�mica  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=37f8578b9671c010VgnVCM1000000b205a0aRCRD,COMPLUTENSE,AVENIDA,S/N,0,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438594,4478230,40.45058268609175,-3.725455626661173,913 944 298 ,,secredoc@quim.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades
44824,Universidad Complutense de Madrid. Facultad de Comercio y Turismo,,,," Metro: Islas Filipinas (l�nea 7)  Bus: 2, 12, 202 ",  Titulaciones     Comercio  Turismo  Estudios de postgrado  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bd982c798651c010VgnVCM2000000c205a0aRCRD,DE FILIPINAS,AVENIDA,V,3,,,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,439767,4477014,40.439714439065696,-3.7115079872932824,913 946 767 ,,,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias
6316,Universidad Complutense de Madrid. Facultad de Derecho,,,," Metro: Ciudad Universitaria (l�nea 6).  Bus: 82, 132, F, G, U. ",,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c909578b9671c010VgnVCM1000000b205a0aRCRD,COMPLUTENSE,AVENIDA,S/N,0,,CIUDAD UNIVERSITARIA,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438142,4478204,40.4503148950245,-3.7307830967558715,"913 945 431                 
",913 945 431,,/contenido/entidadesYorganismos/Universidades/Facultades
6340,Universidad Complutense de Madrid. Facultad de Educaci�n - Centro de Formaci�n del Profesorado,,,," Bus: 132, F  ",  Titulaciones    Educaci�n Social  Maestro en Educaci�n Infantil  Grado en Maestro en Educaci�n Primaria (ofrece un grupo biling&uuml;e espa�ol - ingl�s)  Musicolog�a  Pedagog�a  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c19578b9671c010VgnVCM1000000b205a0aRCRD,RECTOR ROYO-VILLANOVA,CALLE,V,0,,EDIFICIO LA ALMUDENA,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439308,4478186,40.45023885049833,-3.7170318707209766,913 946 272  / 913 946 271 y 913 946 324 (Doctorado y M�steres),,,/contenido/entidadesYorganismos/Universidades/Facultades
6366,"Universidad Complutense de Madrid. Facultad de Enfermer�a, Fisioterapia y Podolog�a",,,," Metro: Ciudad Universitaria (l�nea 6).  Bus: 82, 132, G, U. ",  Titulaciones     Enfermer�a  Fisioterapia  Podolog�a  Estudios de postgrado  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7818578b9671c010VgnVCM1000000b205a0aRCRD,RAM�N Y CAJAL,PLAZA,V,,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438524,4477559,40.4445328804645,-3.7262160043788155,913 941 524 / 913 941 527,,,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias
6365,Universidad Complutense de Madrid. Facultad de Estudios Estad�sticos,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 83, 133, 162, I ",  Titulaciones:  Estad�stica Aplicada ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b28578b9671c010VgnVCM1000000b205a0aRCRD,PUERTA DE HIERRO,AVENIDA,S/N,0,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438075,4477462,40.44362568756041,-3.7315006869938223,913 944 004 ,,pgweb@estad.ucm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias
6303,Universidad Complutense de Madrid. Facultad de Farmacia,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, 132, G, U ",  Titulaciones    Bioqu�mica  Ciencia y Tecnolog�a de los alimentos   Farmacia  Nutrici�n Humana y Diet�tica  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee29578b9671c010VgnVCM1000000b205a0aRCRD,RAM�N Y CAJAL,PLAZA,V,,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438524,4477559,40.4445328804645,-3.7262160043788155,913 941 712  ,,,/contenido/entidadesYorganismos/Universidades/Facultades
6312,Universidad Complutense de Madrid. Facultad de Filolog�a,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, F, G ",,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7149578b9671c010VgnVCM1000000b205a0aRCRD,MEN�NDEZ PELAYO,PLAZA,V,S/N,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438160,4478049,40.44892001434071,-3.7305439283265693,Edificio A: 913 945 343. Edificio B: 913 945 727. Edificio C: 913 947 755,,,/contenido/entidadesYorganismos/Universidades/Facultades
6310,Universidad Complutense de Madrid. Facultad de Filosof�a,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, F, G ",  Titulaciones     Grado Filosof�a  Doble Grado Derecho - Filosof�a  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0459578b9671c010VgnVCM1000000b205a0aRCRD,UNIVERSITARIA,CIUDAD,T,,,,MADRID,MADRID,0,,,437551,4477884,,,913 945 982 ,,informacion@filos.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades
6309,Universidad Complutense de Madrid. Facultad de Geograf�a e Historia,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, 83, 132, 133, F, G, I, U  ",   Titulaciones     Arqueolog�a  Geograf�a y Ordenaci�n del Territorio  Historia  Historia-Filolog�a Cl�sica  Historia del Arte  Musicolog�a  y estudios de Postgrado  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9669578b9671c010VgnVCM1000000b205a0aRCRD,PROFESOR ARANGUREN,CALLE,S/N,S/N,,CIUDAD UNIVERSITARIA,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,437891,4478114,40.449485392912145,-3.7337340695642407,913 945 727,,,/contenido/entidadesYorganismos/Universidades/Facultades
54821,Universidad Complutense de Madrid. Facultad de Inform�tica,,,," Bus: 82, F, G ",  Titulaciones      Ingenier�a de Computadores  Ingenier�a de Software  Ingenier�a Inform�tica (ofrece un grupo en ingl�s)  Ingenier�a Inform�tica - Matem�ticas  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5da6545f951c010VgnVCM2000000c205a0aRCRD,PROFESOR JOSE GARCIA SANTESMASES,CALLE,V,9,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,437889,4478496,40.45293544436475,-3.7337951823310425,913 947 501 ,913 947 510,,/contenido/entidadesYorganismos/Universidades/Facultades
6304,Universidad Complutense de Madrid. Facultad de Medicina,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, 132, G, I, U ",  Titulaciones     Medicina  Nutrici�n   Terapia Ocupacional  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2979578b9671c010VgnVCM1000000b205a0aRCRD,RAM�N Y CAJAL,PLAZA,V,S/N,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438524,4477559,40.4445328804645,-3.7262160043788155,913 941 328 / 913 941 327. T�t. Propios 913 941 324,,secre.alumnos@med.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades
6315,Universidad Complutense de Madrid. Facultad de Odontolog�a,,,," Metro: Ciudad Universitaria (l�nea 6)  Bus: 82, 132, G, I, U ",  Titulaci�n:  Odontolog�a ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb89578b9671c010VgnVCM1000000b205a0aRCRD,RAM�N Y CAJAL,PLAZA,V,3,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,438579,4477511,40.444104550243516,-3.7255628495704003,913 941 912 ,,infodon@pas.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades
6311,Universidad Complutense de Madrid. Facultad de Psicolog�a,,,, Metro Ligero L�nea 2: Campus de Somosaguas. ,  Titulaciones     Logopedia  Psicolog�a (ofrece un grupo en ingl�s)  Terapia Ocupacional  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4e99578b9671c010VgnVCM1000000b205a0aRCRD,HUMERA,CARRETERA,S/N,0,,CAMPUS DE SOMOSAGUAS,POZUELO DE ALARC�N,MADRID,28223,,,0,0,,,913 942 999 ,,infor@psi.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades
6367,Universidad Complutense de Madrid. Facultad de Trabajo Social,,,,,  Titulaci�n:  Trabajo Social. ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2058578b9671c010VgnVCM1000000b205a0aRCRD,HUMERA,CARRETERA,NUM,0,,CAMPUS DE SOMOSAGUAS,POZUELO DE ALARC�N,MADRID,28223,,,0,0,,,913 942 999,,infotrs@trs.ucm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias
6314,Universidad Complutense de Madrid. Facultad de Veterinaria,,,," Bus: 83, 133, 162, F, G, I  ",,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d0b9578b9671c010VgnVCM1000000b205a0aRCRD,PUERTA DE HIERRO,AVENIDA,V,0,,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,437749,4477887,40.44742985473592,-3.7353862214813316,"913 943 896              
",,fdomingu@pas.ucm.es,/contenido/entidadesYorganismos/Universidades/Facultades
